,pickup_loc,dropoff_loc,x_ij
31870,dr5ru62,dr5ru88,0.9743900262833783
31871,dr5ru4x,dr5ruzx,0.09962583575556763
31872,dr5ru4x,dr72jhs,0.0455786138425246
31873,dr5ru69,dr72hgm,0.3724625939375026
31874,dr5ru4r,dr5ru9d,0.8282582822126531
31875,dr5ru61,dr5ruu8,0.4892644706850475
31876,dr5ru60,dr5rudr,0.6475010830946477
31877,dr5ru63,dr5reut,0.8719879040951527
31878,dr5ru60,dr5rudk,0.5947258003454632
31879,dr5ru68,dr5ru80,0.7259077741254664
31880,dr5ru69,dr5ruxc,0.7483468484252689
31881,dr5ru61,dr5reff,0.515173910511539
31882,dr5ru4x,dr5ruk3,0.9858812435416949
31883,dr5ru4x,dr5regf,0.13813902938623776
31884,dr5ru63,dr5rkte,0.0004611850011849733
31885,dr5ru62,dr5reuu,0.8459823607208452
31886,dr5ru4x,dr5rgbw,0.9661974945432883
31887,dr5ru4q,dr72h9k,0.10966987078856369
31888,dr5ru60,dr5rsgm,0.0008018572514195516
31889,dr5ru4x,dr5rk4w,0.0006368538331381247
31890,dr5ru62,dr72huv,0.000295957113513077
31891,dr5ru4x,dr5rs8y,8.315280276641321e-07
31892,dr5ru4n,dr72j7g,1.5534977545950118e-06
31893,dr5ru60,dr5rutb,0.7189772197436636
31894,dr5ru62,dr72xf2,8.380025262457007e-10
31895,dr5ru4x,dr72h8n,0.1480471980316895
31896,dr5ru60,dr5rskc,0.5891412935657594
31897,dr5ru62,dr72r82,8.865509038982028e-06
31898,dr5ru63,dr5rmgm,0.004385746657612688
31899,dr5ru4q,dr5reyd,0.8855259227129099
31900,dr5ru63,dr72jh8,0.012953727530695859
31901,dr5ru4x,dr5rk01,0.000275724302448988
31902,dr5ru4q,dr5rues,0.4862477616511985
31903,dr5ru63,dr5ruf2,0.6338091117719892
31904,dr5ru62,dr5rsqx,0.2699666733570823
31905,dr5ru60,dr5ru1z,0.9917749161576598
31906,dr5ru60,dr5rsqx,0.44667789356272397
31907,dr5ru60,dr5ruv2,0.0757284602491205
31908,dr5ru4q,dr5ru2z,0.8231515567317323
31909,dr5ru4q,dr5rusq,0.528321102932817
31910,dr5ru61,dr5ru2n,0.980600477554543
31911,dr5ru4x,dr5ru03,0.9546624503102119
31912,dr5ru4w,dr5rsnp,0.392005756612783
31913,dr5ru63,dr5rst4,0.25492794409256897
31914,dr5ru61,dr5rsxy,0.9547825265167125
31915,dr5ru69,dr5ru0x,0.9918773118651679
31916,dr5ru4q,dr5rvng,0.3399444745855021
31917,dr5ru4w,dr5ru70,0.9939186495162818
31918,dr5ru62,dr5rumw,0.5910561917031398
31919,dr5ru4w,dr5rvtm,7.934175591738977e-05
31920,dr5ru69,dr5rusr,0.6248665810943138
31921,dr5ru62,dr5ruxw,0.41844339979908757
31922,dr5ru61,dr5ru9q,0.7658456258197972
31923,dr5ru4q,dr5ruy6,0.2045113128133567
31924,dr5ru4r,dr5ru2u,0.8206139836068329
31925,dr5ru62,dr5ru5e,0.9883926835546953
31926,dr5ru4w,dr5rut6,0.7674523926369013
31927,dr5ru4x,dr5rtxg,0.008095380735135504
31928,dr5ru4x,dr5rjw5,2.349057194426292e-08
31929,dr5ru62,dr5reuj,0.32300414376147696
31930,dr5ru4p,dr5rudz,0.0007974183828285458
31931,dr5ru4w,dr5rujv,0.26405460607285147
31932,dr5ru4q,dr5rm6d,0.0022943699470266985
31933,dr5ru62,dr72j5m,0.012128434984274234
31934,dr5ru69,dr5rjr4,0.0006639320027889848
31935,dr5ru4x,dr5rksm,1.3286777345305833e-10
31936,dr5ru4r,dr5rydv,0.07585818002124356
31937,dr5ru4p,dr5ruht,0.9706877692486436
31938,dr5ru4x,dr72hf6,0.41136307873135686
31939,dr5ru4r,dr72h8k,0.5
31940,dr5ru4r,dr5ruqe,0.8675153787487859
31941,dr5ru60,dr5rvrd,0.13058078602694287
31942,dr5ru4x,dr5rgb5,0.9294540652861544
31943,dr5ru62,dr5ru6u,0.9713576829277691
31944,dr5ru60,dr5rst3,0.2907660057220873
31945,dr5ru4x,dr5rsjj,0.15356045549874353
31946,dr5ru4r,dr5ru8w,0.7954886871866435
31947,dr5ru61,dr5rsmx,0.09550932157663448
31948,dr5ru61,dr5ruvr,0.42081114696079785
31949,dr5ru60,dr5rt8c,0.0009860338693935095
31950,dr5ru63,dr5rsse,0.5493182844307848
31951,dr5ru62,dr72hfh,0.00015843621910252594
31952,dr5ru60,dr5rvhr,0.006692850924284856
31953,dr5ru68,dr72jjv,0.04742587317756679
31954,dr5ru4n,dr5reft,0.7153815787753596
31955,dr5ru68,dr5ru17,0.9890130573694068
31956,dr5ru61,dr5ruq6,0.8616624231855362
31957,dr5ru4r,dr5rvv1,0.00024299607966244628
31958,dr5ru60,dr72j3x,0.09655424357079652
31959,dr5ru4r,dr5rt8f,7.020517061122883e-06
31960,dr5ru60,dr5rvy2,0.01098694263059318
31961,dr5ru4p,dr5rgcq,0.9941619309398654
31962,dr5ru4x,dr5rgct,0.9283164318603396
31963,dr5ru4q,dr72qbs,0.009239363223728833
31964,dr5ru4r,dr5x0zm,5.043474082014517e-07
31965,dr5ru60,dr5r5kt,7.582560422162384e-10
31966,dr5ru4x,dr5rvc7,0.008577485413711986
31967,dr5ru4q,dr72j3u,0.00012339457598623172
31968,dr5ru63,dr72qg3,6.224144622520382e-11
31969,dr5ru63,dr5ry7n,6.144174602214718e-06
31970,dr5ru60,dr5ru5t,0.9820137900379085
31971,dr5ru4q,dr72q7r,0.004070137715896127
31972,dr5ru60,dr5rkn7,0.006692850924284856
31973,dr5ru4x,dr5rhv3,4.2470147622703095e-05
31974,dr5ru4q,dr72jrr,0.06913842034334683
31975,dr5ru4w,dr5ruw9,0.8150755331627056
31976,dr5ru60,dr5r7vw,0.0002034269780552065
31977,dr5ru4w,dr5rs3y,0.0015011822567369915
31978,dr5ru60,dr5rvvx,0.0024726231566347748
31979,dr5ru63,dr72mt0,0.0005527786369235996
31980,dr5ru63,dr5rkj9,0.05033063259747688
31981,dr5ru4x,dr72qqe,0.11920292202211755
31982,dr5ru63,dr5ryju,0.0002034269780552065
31983,dr5ru69,dr5ru3s,0.986502570439255
31984,dr5ru60,dr5rxc7,1.0129990980873921e-05
31985,dr5ru4x,dr72jp1,0.05754975045234072
31986,dr5ru62,dr5rmkx,0.0009110511944006454
31987,dr5ru63,dr72wpp,0.004070137715896127
31988,dr5ru69,dr5rum2,0.9959298622841039
31989,dr5ru4r,dr72j3d,7.484622751061124e-05
31990,dr5ru4n,dr5ru9y,0.9609907755150211
31991,dr5ru62,dr72hfy,1.8925148246037342e-05
31992,dr5ru60,dr5ryyj,0.0006994033235437696
31993,dr5ru69,dr72mmx,0.04742587317756679
31994,dr5ru4p,dr782p5,2.753569111458347e-05
31995,dr5ru4n,dr72hfk,2.7894680920908113e-10
31996,dr5ru68,dr5rur6,0.9116003227929416
31997,dr5ru4q,dr5rypw,0.005765965558924903
31998,dr5ru4x,dr72hcb,0.1544652650835348
31999,dr5ru62,dr5rs0p,0.37754066879814546
32000,dr5ru4r,dr78219,8.289026199205232e-09
32001,dr5ru60,dr5rtdq,0.0030435980150139434
32002,dr5ru62,dr5x8mn,2.1145494773742044e-06
32003,dr5ru63,dr5rvd6,4.906229144431772e-06
32004,dr5ru62,dr5nzu8,2.0611536181902033e-09
32005,dr5ru4x,dr5rk79,0.04742587317756679
32006,dr5ru63,dr5xdz4,1.1399918530430558e-12
32007,dr5ru4r,dr5r5f0,1.0413412197066582e-06
32008,dr5ru4r,dr5rg6t,0.8444432170305326
32009,dr5ru4x,dr72w6m,0.007767570078015002
32010,dr5ru4q,dr72emv,1.3903815803745522e-05
32011,dr5ru60,dr5rkrv,0.10278402491725179
32012,dr5ru4p,dr5rx05,4.4253411271310603e-08
32013,dr5ru4q,dr72j6e,0.11833074820140489
32014,dr5ru60,dr72j6f,0.11660296916113934
32015,dr5ru68,dr5rvu6,0.00535156660522527
32016,dr5ru62,dr5ru2q,0.9868411290560356
32017,dr5ru62,dr5rswt,0.918713920386427
32018,dr5ru4q,dr5recu,0.005421725057627537
32019,dr5ru62,dr5rkev,0.0031991473996757836
32020,dr5ru63,dr5rnpr,1.3903815803745522e-05
32021,dr5ru4x,dr5ruh6,0.9690048318351336
32022,dr5ru62,dr5rsr8,0.9827487340801457
32023,dr5ru4q,dr5rsb4,0.02595735719779685
32024,dr5ru4x,dr72j14,0.022606172819682288
32025,dr5ru62,dr5ru3m,0.9687747153702715
32026,dr5ru4x,dr5ruey,0.774954610473305
32027,dr5ru62,dr5revz,0.9673193363607446
32028,dr5ru60,dr5ru7n,0.9799943104354576
32029,dr5ru4x,dr5ref0,0.02734045442787143
32030,dr5ru4q,dr72j1p,0.01258605367824721
32031,dr5ru62,dr5rsjh,0.382448924061555
32032,dr5ru4p,dr5rudd,0.872926237403791
32033,dr5ru4n,dr5ru2f,0.9897002018997519
32034,dr5ru4w,dr72jpy,0.3373781628299174
32035,dr5ru60,dr5reux,0.3294067265438042
32036,dr5ru4q,dr72jmu,0.048954683616343295
32037,dr5ru63,dr5rshu,0.3963838182160425
32038,dr5ru62,dr5rvp1,0.08765635637711405
32039,dr5ru4r,dr5rt3z,6.660484244163218e-05
32040,dr5ru4q,dr5regy,0.39333064389178857
32041,dr5ru4q,dr5reyn,0.3688663337330647
32042,dr5ru4x,dr5rqr8,0.001271016263081359
32043,dr5ru69,dr72hg6,0.5662743941954391
32044,dr5ru63,dr72m26,0.19914181630407463
32045,dr5ru68,dr72j0q,0.14980756963508385
32046,dr5ru60,dr5ruu0,0.4008503878053544
32047,dr5ru63,dr5ru7b,0.9801682217102891
32048,dr5ru63,dr5rukx,0.7892149793858837
32049,dr5ru63,dr5rswc,0.8542023885961318
32050,dr5ru62,dr5rsqt,0.8721649820394868
32051,dr5ru4r,dr5ruu8,0.1373212504964322
32052,dr5ru62,dr5ruep,0.62951844977764
32053,dr5ru4x,dr5rurz,0.24410518207184373
32054,dr5ru60,dr5rsnx,0.929672316673615
32055,dr5ru63,dr5ru3k,0.9918028003468249
32056,dr5ru69,dr5ru74,0.8679935310489293
32057,dr5ru63,dr5rsqk,0.7958095915800903
32058,dr5ru61,dr5rues,0.8181751032356941
32059,dr5ru4q,dr5ruvz,0.1833431218043399
32060,dr5ru4q,dr72j1x,0.3308890724597181
32061,dr5ru4x,dr5rvdb,0.00021032070836886124
32062,dr5ru4q,dr5ru6p,0.9396438512845294
32063,dr5ru4w,dr5ruw3,0.4770993668323258
32064,dr5ru4w,dr5ru7q,0.8453532509790135
32065,dr5ru69,dr5rut5,0.5535696460336013
32066,dr5ru4p,dr5ru7x,0.9080852037298528
32067,dr5ru4w,dr5rtj1,0.0003021856791153511
32068,dr5ru4n,dr5ruh3,0.9511744825860405
32069,dr5ru62,dr5ru48,0.9935607868192499
32070,dr5ru61,dr5rudp,0.8441693562968481
32071,dr5ru4r,dr5rutp,0.0753485853697327
32072,dr5ru4q,dr5rt49,0.006161017060906463
32073,dr5ru63,dr5rs5d,0.8422413129810301
32074,dr5ru4x,dr72hgj,0.10300380283351754
32075,dr5ru4q,dr5rgbp,0.9147566641750595
32076,dr5ru4q,dr72jyj,0.0004028003419634035
32077,dr5ru4x,dr5rsm8,0.04175303741758194
32078,dr5ru4r,dr72m8w,0.0051770296684944235
32079,dr5ru4p,dr5rv5u,0.0023135251651203942
32080,dr5ru4x,dr5rezn,0.9465264163374313
32081,dr5ru4x,dr5ru3u,0.9207827687929601
32082,dr5ru68,dr5ruqf,0.8273078959170554
32083,dr5ru63,dr5r5mk,4.9342932661678034e-05
32084,dr5ru69,dr5rsrf,0.9589415448995101
32085,dr5ru4q,dr5rtmq,0.042878674513589836
32086,dr5ru4x,dr5rswk,0.2237839185408646
32087,dr5ru61,dr5rh99,7.484622751061124e-05
32088,dr5ru68,dr5r2p3,0.0002034269780552065
32089,dr5ru4w,dr5x1pb,2.0166319787934794e-07
32090,dr5ru62,dr5x2c2,7.336471233037202e-14
32091,dr5ru61,dr5ru1z,0.9952630756573547
32092,dr5ru60,dr5ruhy,0.7860352700587054
32093,dr5ru61,dr5ruud,0.05788967544940846
32094,dr5ru62,dr5ru0h,0.9902743402252547
32095,dr5ru62,dr5ref7,0.011520004795520454
32096,dr5ru60,dr5ruwc,0.4378234991142019
32097,dr5ru62,dr5ruk7,0.9004364389609699
32098,dr5ru69,dr5rsmh,0.42657637404963006
32099,dr5ru60,dr5rvj7,0.007432413686504049
32100,dr5ru68,dr5ruyk,0.2689414213699951
32101,dr5ru69,dr5rgcy,0.9606456842007648
32102,dr5ru63,dr5rvzh,0.37754066879814546
32103,dr5ru61,dr5rzn8,0.0005807005643858371
32104,dr5ru62,dr5rkdc,1.0186424750599564e-05
32105,dr5ru63,dr5rkt5,0.010718581664932982
32106,dr5ru63,dr5rtnc,0.44398610945538014
32107,dr5ru4q,dr5rtcj,0.0007649001979202845
32108,dr5ru4r,dr5rs2k,6.299714142932093e-06
32109,dr5ru62,dr72pw4,3.2614567883949456e-06
32110,dr5ru61,dr5ruge,0.48646164333102077
32111,dr5ru60,dr5ruvd,0.5465316309986001
32112,dr5ru63,dr5xc87,0.0009110511944006454
32113,dr5ru4x,dr5rt5g,0.20315893045582326
32114,dr5ru4r,dr5rksn,0.00032707301435101727
32115,dr5ru4q,dr5pux5,1.8152816692074128e-05
32116,dr5ru4x,dr72jfx,0.11660296916113934
32117,dr5ru69,dr5ruus,0.6827993860934125
32118,dr5ru4n,dr5regt,0.01098694263059318
32119,dr5ru4n,dr72j0x,0.016680943746057636
32120,dr5ru4x,dr5rknu,0.11920292202211755
32121,dr5ru4n,dr5rsx1,0.8720764692127694
32122,dr5ru63,dr5rt7x,0.00033535013046647816
32123,dr5ru4x,dr5rtkv,0.0009110511944006454
32124,dr5ru4r,dr5rst1,0.015744155253978768
32125,dr5ru4x,dr5rsum,1.0129990980873921e-05
32126,dr5ru4x,dr72j3k,0.16223840653035335
32127,dr5ru4w,dr5rt7w,1.1867837658274922e-05
32128,dr5ru63,dr72x4y,1.670142184809518e-05
32129,dr5ru4q,dr72jtj,0.0019267346633274755
32130,dr5ru4w,dr5rkr5,0.029312230751356316
32131,dr5ru4q,dr5rv6x,0.017335693137746338
32132,dr5ru62,dr5rthk,0.01098694263059318
32133,dr5ru4q,dr72j29,0.7310585786300049
32134,dr5ru60,dr72xk2,2.2603242979035742e-06
32135,dr5ru60,dr5rynn,0.003307224243538194
32136,dr5ru69,dr5rskb,0.07585818002124356
32137,dr5ru4n,dr72h8q,0.006692850924284856
32138,dr5ru61,dr5rsh0,0.16798161486607555
32139,dr5ru4x,dr72j2f,0.43270252436566525
32140,dr5ru4r,dr5rmjh,3.0942983874438256e-05
32141,dr5ru61,dr5xbkh,2.2603242979035742e-06
32142,dr5ru4x,dr5rgfp,0.8870655292269426
32143,dr5ru4q,dr5rvvk,0.002173660441950141
32144,dr5ru4q,dr789kg,0.004070137715896127
32145,dr5ru63,dr72mse,0.11920292202211755
32146,dr5ru68,dr5ruvh,0.01098694263059318
32147,dr5ru4p,dr5recf,0.023641335165739637
32148,dr5ru63,dr5r571,0.022060337365969313
32149,dr5ru69,dr5rm4f,0.07131475206485398
32150,dr5ru4r,dr5quvx,4.9472850135609135e-06
32151,dr5ru61,dr5x96w,6.563993373565975e-09
32152,dr5ru4x,dr5xc7j,5.829126566113865e-05
32153,dr5ru62,dr5rwvh,4.551723744799878e-06
32154,dr5ru4r,dr72wrd,0.00030598554397678093
32155,dr5ru4p,dr5rydr,2.1805351450306048e-05
32156,dr5ru4x,dr5rw18,0.0009110511944006454
32157,dr5ru4q,dr5rswg,0.6996923592640377
32158,dr5ru4x,dr5rhyt,0.00012339457598623172
32159,dr5ru4w,dr72mxt,0.11920292202211755
32160,dr5ru4x,dr72m9j,0.0009110511944006454
32161,dr5ru4n,dr72mkx,0.37754066879814546
32162,dr5ru4x,dr5przn,0.004070137715896127
32163,dr5ru61,dr5x0zh,0.0015137253627503856
32164,dr5ru69,dr5x23x,2.4272753090080993e-11
32165,dr5ru60,dr5rdvm,0.08191057715532522
32166,dr5ru62,dr72h8f,0.1978161114414182
32167,dr5ru4r,dr72m28,0.017406815931996174
32168,dr5ru63,dr5ryqj,0.0001919020919343708
32169,dr5ru4x,dr72j7u,0.00535156660522527
32170,dr5ru4w,dr5x92q,1.582782324316418e-10
32171,dr5ru4w,dr5rvpt,0.1588691048809152
32172,dr5ru4p,dr5rud2,0.9694786890372448
32173,dr5ru62,dr72m3g,9.451413241642386e-05
32174,dr5ru69,dr5rvsj,0.016571944094738462
32175,dr5ru4p,dr5ru4r,0.9926693492304148
32176,dr5ru4w,dr5rv13,0.778739066974497
32177,dr5ru4r,dr5rv3t,0.03389516415917816
32178,dr5ru61,dr5rskj,0.6418340450887309
32179,dr5ru69,dr5rudc,0.9616862269143333
32180,dr5ru61,dr5rush,0.8710659509477046
32181,dr5ru63,dr5ru9r,0.8171598149661266
32182,dr5ru60,dr5ru43,0.9891368711344559
32183,dr5ru62,dr5ru17,0.9957119206367401
32184,dr5ru4r,dr5rkkk,6.412060562167509e-08
32185,dr5ru63,dr5rvp1,0.11326227164636585
32186,dr5ru4q,dr5rsn5,0.18656292364532445
32187,dr5ru60,dr5ru7q,0.9406832797417978
32188,dr5ru4x,dr72m23,0.0693532563569579
32189,dr5ru4r,dr5rueh,0.6257519158127836
32190,dr5ru68,dr5rhzd,0.0027093504458134765
32191,dr5ru4q,dr72jnp,0.03643886542084018
32192,dr5ru68,dr5ru2j,0.9649961706188721
32193,dr5ru4q,dr5reu7,0.5950115387421484
32194,dr5ru69,dr5ru87,0.8863679606355879
32195,dr5ru60,dr5ru2g,0.9939394142027272
32196,dr5ru4r,dr72hcu,0.07441053013737262
32197,dr5ru4q,dr5ru5f,0.9549288749149323
32198,dr5ru4x,dr72h90,0.41473027396472645
32199,dr5ru69,dr5rsrc,0.9582772624570739
32200,dr5ru62,dr5rvhg,0.007511380345282772
32201,dr5ru62,dr5rkyu,2.2415665700608254e-06
32202,dr5ru4r,dr5reyd,0.19958519865373248
32203,dr5ru69,dr5ru9b,0.9889403791698465
32204,dr5ru63,dr5rugq,0.10475127815242222
32205,dr5ru4x,dr5regn,0.0011187270553811462
32206,dr5ru63,dr5rezp,0.9799076898733219
32207,dr5ru60,dr5rvgq,0.036147400750767306
32208,dr5ru62,dr5rs2u,0.018890961937039062
32209,dr5ru4q,dr72j0z,0.005691378040749713
32210,dr5ru4q,dr72jnc,0.01098694263059318
32211,dr5ru68,dr5ru2h,0.9413098250079088
32212,dr5ru4x,dr72mzc,0.03472342953335758
32213,dr5ru4x,dr72h9n,0.029790186215472685
32214,dr5ru69,dr5ruyt,0.09009299396195182
32215,dr5ru69,dr5rvr8,0.12274737053992173
32216,dr5ru4x,dr5x8m7,0.00014099196309032072
32217,dr5ru4q,dr72pqc,9.49087254234767e-05
32218,dr5ru4r,dr5ru5v,0.9643227764747218
32219,dr5ru4q,dr5ru72,0.9907508517349968
32220,dr5ru69,dr5ru7g,0.9213547158118818
32221,dr5ru63,dr5rudw,0.7990058706138734
32222,dr5ru63,dr5rue3,0.9234050645516262
32223,dr5ru61,dr5rus9,0.857224238617885
32224,dr5ru4w,dr5ru6n,0.626367991728148
32225,dr5ru60,dr5rugs,0.626367991728148
32226,dr5ru69,dr5ruvq,0.16759374008666064
32227,dr5ru4x,dr5rskg,0.013149468452303163
32228,dr5ru62,dr5rsrh,0.8419643012300675
32229,dr5ru60,dr5ruq4,0.9688813045534447
32230,dr5ru4r,dr5rudd,0.8394296636805607
32231,dr5ru61,dr5ruhu,0.885102869738279
32232,dr5ru62,dr72h8t,0.15998585400177473
32233,dr5ru4r,dr5rvp9,0.025066588878867462
32234,dr5ru61,dr5rsmj,0.4826458625670109
32235,dr5ru4p,dr5ru0q,0.9934944410267221
32236,dr5ru4r,dr5rue8,0.4304537760607709
32237,dr5ru61,dr5rukp,0.9683493223518983
32238,dr5ru4p,dr5rut6,0.3785203493942513
32239,dr5ru4n,dr5rsxg,0.517961018423848
32240,dr5ru63,dr5ru6f,0.7880306402788649
32241,dr5ru4p,dr5ru0s,0.9951437421887978
32242,dr5ru4p,dr5ruhu,0.9470163675939374
32243,dr5ru4x,dr5rsku,0.0753485853697327
32244,dr5ru4x,dr72jr7,0.001460116632148987
32245,dr5ru61,dr5rsjr,0.44655907124909466
32246,dr5ru69,dr72js0,0.051539091329912565
32247,dr5ru60,dr5ruy7,0.05846040765880142
32248,dr5ru4q,dr5rvj7,0.009069295676153472
32249,dr5ru68,dr5rujj,0.9592358255257709
32250,dr5ru4x,dr5regd,0.18005539608234522
32251,dr5ru60,dr72q80,5.197957873131258e-09
32252,dr5ru4q,dr5ru5j,0.9687301990042112
32253,dr5ru62,dr5rezx,0.9926355828648821
32254,dr5ru68,dr72j26,0.016169397252345702
32255,dr5ru4x,dr5reyt,0.732568287355606
32256,dr5ru4r,dr72hc7,0.09043514553664316
32257,dr5ru4r,dr5przf,0.00031900012892679096
32258,dr5ru4n,dr5rs2q,0.1501617062898474
32259,dr5ru4p,dr5rv1d,0.8388910504234148
32260,dr5ru4w,dr5rvh8,0.08596812249508637
32261,dr5ru60,dr72jht,0.004036497174360473
32262,dr5ru62,dr5ry0r,0.35243948079537724
32263,dr5ru69,dr5rt8c,0.0035936025814200896
32264,dr5ru4x,dr5rsun,0.00018991386477190507
32265,dr5ru69,dr5ru0w,0.9947680590343907
32266,dr5ru4r,dr5rsp4,0.6224593312018546
32267,dr5ru4x,dr5rvgv,3.0574793473739126e-06
32268,dr5ru69,dr5rsmj,0.679178699175393
32269,dr5ru63,dr5rvge,0.04742587317756679
32270,dr5ru4q,dr5rv9p,1.0241293808964488e-06
32271,dr5ru4x,dr72j5q,0.07284748961511263
32272,dr5ru63,dr72hut,0.1373472315374312
32273,dr5ru69,dr5rt5d,0.005220125693558397
32274,dr5ru4n,dr5rsr2,0.9399133498259925
32275,dr5ru4r,dr5rey7,0.7310585786300049
32276,dr5ru4r,dr5ru0g,0.9820137900379085
32277,dr5ru62,dr5pxbr,0.00012339457598623172
32278,dr5ru4w,dr5rud3,0.6852758678896724
32279,dr5ru4p,dr5rsj2,0.8519528019683106
32280,dr5ru4r,dr5revt,0.2689414213699951
32281,dr5ru63,dr72jxy,0.004070137715896127
32282,dr5ru4r,dr5revz,0.16740007108781704
32283,dr5ru4r,dr78b3k,1.7502561394050258e-07
32284,dr5ru4w,dr5rueb,0.7830166492671985
32285,dr5ru4w,dr5rv6h,0.058231484199896606
32286,dr5ru4q,dr5qvkn,9.237449576640118e-09
32287,dr5ru4x,dr72mfs,0.02780970053593639
32288,dr5ru62,dr72mkn,0.1971557567761462
32289,dr5ru4x,dr5rqn8,2.2603242979035742e-06
32290,dr5ru69,dr5rznh,1.4971083692627423e-05
32291,dr5ru4x,dr5rke6,1.0129990980873921e-05
32292,dr5ru4p,dr5rsrv,0.9641006389967011
32293,dr5ru63,dr5rs2p,0.02297736991002561
32294,dr5ru61,dr5rgby,0.9798877927457359
32295,dr5ru61,dr5rv91,0.0002034269780552065
32296,dr5ru63,dr5x2g2,6.246266437303933e-07
32297,dr5ru4n,dr5rusg,0.6666463052436582
32298,dr5ru4x,dr72jjq,0.31991408363810464
32299,dr5ru63,dr5rvyb,0.012690039150651141
32300,dr5ru60,dr72jj2,0.018282965534304228
32301,dr5ru4x,dr5rm67,6.395502515673961e-07
32302,dr5ru60,dr5rnjr,5.60279640614594e-09
32303,dr5ru61,dr72j6c,0.07585818002124356
32304,dr5ru4q,dr5rywn,0.006692850924284856
32305,dr5ru69,dr5rsme,0.06547724288793443
32306,dr5ru4n,dr5ru06,0.993229140339591
32307,dr5ru61,dr5ru84,0.9706877692486436
32308,dr5ru4p,dr5rux5,0.029312230751356316
32309,dr5ru63,dr5rk78,0.029312230751356316
32310,dr5ru60,dr5rvk8,0.01098694263059318
32311,dr5ru4q,dr72hgw,0.22030516813081594
32312,dr5ru60,dr72hu1,0.46049915422909404
32313,dr5ru60,dr5x23u,0.08381036611337433
32314,dr5ru68,dr5rspn,0.7941296281990525
32315,dr5ru4x,dr5rkmq,0.0002034269780552065
32316,dr5ru63,dr5rk7z,0.0009110511944006454
32317,dr5ru63,dr5x605,8.423463754397692e-12
32318,dr5ru4p,dr5rvnu,0.0002034269780552065
32319,dr5ru68,dr5rsr1,0.7772998611746912
32320,dr5ru62,dr5rxv1,0.0002034269780552065
32321,dr5ru4n,dr5rtmv,0.0010941675498789781
32322,dr5ru4n,dr5revh,0.7310585786300049
32323,dr5ru4x,dr5xd70,6.144174602214718e-06
32324,dr5ru69,dr5ru1h,0.9933071490757152
32325,dr5ru63,dr5rtn7,0.0024117211072216932
32326,dr5ru62,dr5rs7e,0.13883499354730724
32327,dr5ru4p,dr5rsjk,0.040601558969128114
32328,dr5ru60,dr5rs8t,0.0005527786369235996
32329,dr5ru62,dr72jn5,1.522997951276035e-08
32330,dr5ru4r,dr5rkqg,0.00033535013046647816
32331,dr5ru60,dr5x23n,5.109089028037223e-12
32332,dr5ru63,dr5rvg9,1.670142184809518e-05
32333,dr5ru4x,dr5rt5f,0.0019267346633274755
32334,dr5ru4n,dr5rsmd,0.017986209962091555
32335,dr5ru68,dr5refe,0.09392149601927109
32336,dr5ru4n,dr5rk10,0.011735483822932333
32337,dr5ru60,dr5rhd4,4.6017125335765195e-07
32338,dr5ru62,dr5rvq6,0.0002633754237865367
32339,dr5ru61,dr5rurx,0.6532449007182834
32340,dr5ru4r,dr5rv6h,0.6066693561082115
32341,dr5ru69,dr72p2x,4.450850519411503e-07
32342,dr5ru69,dr5rvgj,0.004053282687019956
32343,dr5ru4x,dr72jbn,0.043799997716461134
32344,dr5ru4x,dr5r7v1,0.017986209962091555
32345,dr5ru62,dr5rt4e,0.0024726231566347748
32346,dr5ru4q,dr72w51,2.753569111458347e-05
32347,dr5ru62,dr5rmzh,2.2603242979035742e-06
32348,dr5ru63,dr5rsgd,0.06008665017400762
32349,dr5ru63,dr5rs0y,0.8807970779778824
32350,dr5ru63,dr5ryg7,0.07412406519066314
32351,dr5ru68,dr5refc,0.0014520391100099124
32352,dr5ru4w,dr5ruwf,0.37754066879814546
32353,dr5ru60,dr5rv99,1.0129990980873921e-05
32354,dr5ru62,dr5rsgu,0.0002526296451459299
32355,dr5ru4w,dr5ryvf,2.7894680920908113e-10
32356,dr5ru62,dr5rvg8,0.006692850924284856
32357,dr5ru4n,dr72mmp,0.007577241267860811
32358,dr5ru69,dr5rxth,0.0005574017943009824
32359,dr5ru63,dr72514,0.5291336290720466
32360,dr5ru63,dr72mxr,0.029790186215472685
32361,dr5ru4x,dr5rjtv,1.5534977545950118e-06
32362,dr5ru60,dr5ruqd,0.447417368773404
32363,dr5ru4q,dr5ru2h,0.8982542579951196
32364,dr5ru4q,dr5rukb,0.9507501427392289
32365,dr5ru4x,dr5rswb,0.5016927018666271
32366,dr5ru4q,dr72huh,0.15243554997343758
32367,dr5ru4x,dr5rs2x,0.0005346660869817704
32368,dr5ru4x,dr5rskw,0.29594837238283744
32369,dr5ru4q,dr72hdy,0.6266465582771189
32370,dr5ru4q,dr72j0k,0.042878674513589836
32371,dr5ru63,dr5rvj4,0.004465857467865956
32372,dr5ru4n,dr5ruks,0.9116003227929416
32373,dr5ru4x,dr5rm24,9.295209642228673e-05
32374,dr5ru4x,dr5rksj,3.5652106681172295e-05
32375,dr5ru60,dr5rumv,0.6230187004904892
32376,dr5ru4q,dr5rvhg,0.02528526393477344
32377,dr5ru61,dr5rueh,0.9097702855879108
32378,dr5ru4w,dr5ru78,0.9731380408255466
32379,dr5ru4x,dr5rkz7,0.009510212510315494
32380,dr5ru4n,dr5ruvz,0.030153601640011046
